,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
38,8192,1,9,16,0.1355566994681366,0.04707455370812953,0.9893919034875441,0.3341631927518982,0.22070897266356773,0.9494628994844563,0.009999999999999998,0.00010000000000000002,-0.347817026068685
19,4096,1,10,8,0.05522620964011986,0.01736101710338112,0.9960879566371015,0.3358349302188479,0.2333114540984349,0.9465405596265886,0.009999999999999998,0.0010000000000000002,-0.3512817669922689
14,4096,1,9,16,0.046244633878415486,0.01571647017275462,0.9964586680959071,0.3382090125517739,0.2399670376719205,0.9450345166367162,0.009999999999999998,0.0010000000000000002,-0.3548716140688293
43,8192,1,10,8,0.04568356355824212,0.012171559370946869,0.9972573051349686,0.3385514578111787,0.2520121056945908,0.9423197372796747,0.009999999999999998,0.0010000000000000002,-0.3587772446266256
45,8192,2,10,4,0.06792478996030758,0.02095410445542599,0.9952781664210967,0.3386485762693577,0.24727831441044534,0.9433902685751117,0.009999999999999998,0.0010000000000000002,-0.35988440743415717
41,8192,2,9,16,0.1403919540122494,0.053701772436164884,0.9878987453295094,0.33919976572089683,0.2286197837784394,0.9476535134669624,0.009999999999999998,0.00010000000000000002,-0.35454352207533796
21,4096,2,10,4,0.07975330361349084,0.0280055897373166,0.9936893771971314,0.34074844262260906,0.23759544688178313,0.9455882956352492,0.009999999999999998,0.0010000000000000002,-0.35908139138179573
22,4096,2,10,8,0.05876464423180916,0.02160534994269778,0.9951316333897836,0.3421881120957352,0.24458601371578031,0.9439599735295772,0.009999999999999998,0.0010000000000000002,-0.35846922181179064
44,8192,1,10,16,0.13229077803743042,0.04788102702979051,0.9892101715055235,0.3426235304160323,0.233614440746213,0.9464869068959624,0.009999999999999998,0.00010000000000000002,-0.3589521079781798
46,8192,2,10,8,0.049070973817398604,0.016151159695875807,0.9963606052569258,0.3436399841664713,0.2611466946119011,0.9402381108727458,0.009999999999999998,0.0010000000000000002,-0.3649733772895823
17,4096,2,9,16,0.04937250511031677,0.019053559945972152,0.9957066796073623,0.3438590836095244,0.2512210722995708,0.9424557315735855,0.009999999999999998,0.0010000000000000002,-0.36255131968754223
47,8192,2,10,16,0.13717682625172892,0.054572367809624336,0.9877025930900413,0.3481943385073265,0.24207798557379986,0.9445572154231652,0.009999999999999998,0.00010000000000000002,-0.36622091616625346
20,4096,1,10,16,0.05548746628040605,0.026782932186669068,0.9939644389586005,0.3654414178028194,0.28435771202295707,0.9347952025429329,0.009999999999999998,0.0010000000000000002,-0.38191161279859015
23,4096,2,10,16,0.05859861622928425,0.030108381849603766,0.9932150719022609,0.37124321988617487,0.29619846876170847,0.9320740544354814,0.009999999999999998,0.0010000000000000002,-0.3897855264661322
