,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
35,4096,2,12,12,11.414645461463161,425.7220751605522,0.9258220884689718,24.027505663167464,1142.7480379922602,0.7992604615513093,0.09999999999999994,0.0010000000000000002,-25.12402336984043
46,8192,2,8,8,10.128687575782791,268.65395207266965,0.9531890708338985,24.042234479774102,1079.7226727136137,0.8106837784632936,0.009999999999999998,0.00010000000000000002,-24.881833711617823
64,8192,2,11,8,8.849064318975781,227.34428052744502,0.9603880323172549,24.062921037537944,1103.659195690693,0.8062659061717964,0.009999999999999998,0.00010000000000000002,-25.08028237234994
45,8192,2,8,6,11.002685189042346,305.23025002764894,0.9468161351505481,24.064476008927738,1087.4970402916629,0.8093111447903519,0.009999999999999998,0.00010000000000000002,-25.05413241592874
51,8192,2,9,6,10.026274499166298,270.0867133489875,0.9529394995907052,24.14031561440609,1105.9625945643295,0.8056254714979977,0.009999999999999998,0.00010000000000000002,-25.028856278212885
65,8192,2,11,12,8.534340753791643,226.5493857093078,0.9605271081100378,24.235080144904522,1122.7641879778903,0.8028922734859449,0.009999999999999998,0.00010000000000000002,-25.234167250659816
40,8192,2,7,8,11.717260836031743,321.80949228328706,0.9439274326737556,24.265495674005624,1092.8102815343937,0.8084389858819797,0.009999999999999998,0.00010000000000000002,-25.200092588873297
70,8192,2,12,8,9.225855094260798,252.88429625433542,0.955938382385658,24.270099366192103,1132.781664414443,0.8011780859655845,0.009999999999999998,0.00010000000000000002,-25.32609074230489
39,8192,2,7,6,12.66778024495412,362.81515948312403,0.9367829063459322,24.298529499797887,1092.0127820017656,0.8085602462274639,0.009999999999999998,0.00010000000000000002,-25.28440370181482
69,8192,2,12,6,9.460087745975185,254.59963714667228,0.9556392054048729,24.306250205361643,1147.1619897093601,0.7986491972773268,0.009999999999999998,0.00010000000000000002,-25.357844582121167
