,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
9,4096,4,7,6,0.28468261682674567,0.15943956133101295,0.9665036406854034,0.9044371429469023,1.4813187757197395,0.6881765850809054,0.09999999999999998,0.0010000000000000002,-0.9244699072588324
6,4096,3,7,6,0.2854762184990378,0.15912290334646456,0.9665700726073311,0.9048618254697278,1.4811191718563885,0.6882087913367487,0.09999999999999998,0.0010000000000000002,-0.9244651653432971
1,4096,1,7,8,0.3143720207089827,0.22017756967356777,0.9538493146527985,0.9141586551457278,1.503521603511316,0.6835389282176513,0.09999999999999998,0.00091,-0.9345864997145579
10,4096,4,7,8,0.35424047140024373,0.29154112442448127,0.9385628056090795,0.9160226715507754,1.506307120441091,0.6829586898837011,0.09999999999999998,0.0008199999999999999,-0.9342306647553482
7,4096,3,7,8,0.35640647679719933,0.2929545346665877,0.9382663130792519,0.9162291611124316,1.5055425212429234,0.6831184596809384,0.09999999999999998,0.0008199999999999999,-0.934239931568363
76,8192,2,9,8,0.5068284041443993,0.47313941754764927,0.9006037979608157,0.9163442329051229,1.5080549834481405,0.682584585130182,0.09999999999999998,0.00010000000000000002,-0.926010522633922
4,4096,2,7,8,0.3580558145031407,0.29443434749557673,0.9379540126881958,0.9163758428478748,1.5059104094835465,0.683051809003579,0.09999999999999998,0.0008199999999999999,-0.9347521260246306
73,8192,1,9,8,0.5076972069720415,0.47433415534396267,0.9003529037995197,0.9165824944844696,1.5088148958233112,0.6824181057123956,0.09999999999999998,0.00010000000000000002,-0.9259868077171729
12,4096,1,8,6,0.22115610699908142,0.09656634614099938,0.9797123169620372,0.9169293761057759,1.5173851000736494,0.680629145583566,0.09999999999999998,0.0010000000000000002,-0.9411290218621495
79,8192,3,9,8,0.5058066814677706,0.4718589337067026,0.9008735994641868,0.9170820426005488,1.5113775280681476,0.6818511676814952,0.09999999999999998,0.00010000000000000002,-0.926296521692952
18,4096,3,8,6,0.2191745067552521,0.09561462934366648,0.9799131273891295,0.9175049628253825,1.5186359676633399,0.6803587365654964,0.09999999999999998,0.0010000000000000002,-0.9418494753761403
15,4096,2,8,6,0.2202841565658375,0.09606073248271323,0.9798188820550682,0.9175404583897405,1.5184099747189452,0.6804162752209422,0.09999999999999998,0.0010000000000000002,-0.9414862674816155
82,8192,4,9,8,0.5043127663203066,0.46994486699426696,0.9012749716570527,0.9175646731160463,1.5135811178320016,0.6814025950250915,0.09999999999999998,0.00010000000000000002,-0.9271406616728776
21,4096,4,8,6,0.21733112953040337,0.09491699199697987,0.9800604485350627,0.9180047504091838,1.5213266570030555,0.6797883915232135,0.09999999999999998,0.0010000000000000002,-0.9424840580661442
5,4096,2,7,10,0.35350766109716625,0.2897876020510378,0.9389304636248708,0.9280679632012226,1.5421644029515142,0.6753694706972878,0.09999999999999998,0.0008199999999999999,-0.9449734475568162
2,4096,1,7,10,0.3555823027901781,0.2921828721618568,0.938426418032192,0.9282865025449996,1.5422705727519008,0.6753483796760934,0.09999999999999998,0.0008199999999999999,-0.9447975162180879
8,4096,3,7,10,0.3972867422316791,0.3648741573266939,0.9233485196405388,0.9303436375058085,1.5471430763623981,0.6743379985861275,0.09999999999999998,0.0007300000000000001,-0.9442532910549097
11,4096,4,7,10,0.4394729809370883,0.4373025533395826,0.9076070494797447,0.9313816223426302,1.546487729920241,0.6744891058801629,0.09999999999999998,0.0006400000000000002,-0.9436143599670712
87,8192,2,10,6,0.5021310403039746,0.4794537731998757,0.8992746333363557,0.9340065802253704,1.5647850492116553,0.6704648756392256,0.09999999999999998,0.00010000000000000002,-0.9537845235798199
84,8192,1,10,6,0.5030628556621387,0.480513403957159,0.8990521598862202,0.9346476340034322,1.5660655021001018,0.6701833238918341,0.09999999999999998,0.00010000000000000002,-0.9541238916847087
90,8192,3,10,6,0.5015465515499149,0.47904382945738977,0.8993610580590484,0.9354710197601163,1.569176777062141,0.6695399751632759,0.09999999999999998,0.00010000000000000002,-0.9544207314262181
93,8192,4,10,6,0.5012955891870542,0.47902825300712015,0.8993650067385326,0.9361358297641156,1.5741173751475535,0.6685278624384907,0.09999999999999998,0.00010000000000000002,-0.9568371917984123
80,8192,3,9,10,0.5208475297298987,0.5133244076449797,0.8921554393921767,0.9397266559835465,1.576803445370754,0.6679517809073205,0.09999999999999998,0.00010000000000000002,-0.9466867656199385
77,8192,2,9,10,0.5223512002330569,0.5154241274790352,0.89171450609019,0.9399386748002435,1.575774456939915,0.6681943211873147,0.09999999999999998,0.00010000000000000002,-0.9464591887480445
13,4096,1,8,8,0.23789995829128086,0.12072284466503744,0.9746364730497948,0.9402570222087903,1.5773771838640132,0.6679701587244525,0.09999999999999998,0.0010000000000000002,-0.9667848435743682
83,8192,4,9,10,0.5178941040873015,0.5081612024490333,0.8932386494107618,0.9404607609089071,1.578874964475483,0.6675310188501035,0.09999999999999998,0.00010000000000000002,-0.9467241047823313
74,8192,1,9,10,0.5236033533237585,0.517456638830504,0.8912878685508476,0.9407666301140217,1.5775873488140797,0.66780319098943,0.09999999999999998,0.00010000000000000002,-0.9464153198064107
16,4096,2,8,8,0.23629417700329833,0.11929290172450382,0.9749373746221115,0.9409721582942655,1.57938740103974,0.6675670284595365,0.09999999999999998,0.0010000000000000002,-0.9668492415910936
