official_source,source_folder,dataset_id,source_dataset,descriptor,model,split,metric,mean,std,splits,outer_splits,seed,descriptors_npz,relative_json_path
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,MFP,RF,test,medae,4.606276574660093,0.2900639177416018,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/MFP/Suzuki_MFP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/MFP/Suzuki_MFP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,MFP,RF,test,kendall_tau,0.7615115880573682,0.008364901212263468,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/MFP/Suzuki_MFP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/MFP/Suzuki_MFP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,train,mae,3.4533949917321523,0.0295578618984101,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,train,rmse,4.826321368220709,0.04115608819679265,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,train,r2,0.9704515927190667,0.0005121031503764175,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,train,medae,2.392421356675305,0.04269065709607794,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,train,kendall_tau,0.9057333935101094,0.0008772071967217104,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,test,mae,9.362933409146159,0.2448976808369306,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,test,rmse,13.059287989170132,0.320226246043108,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,test,r2,0.783424395582564,0.009718200195019306,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,test,medae,6.502955443878186,0.32694580296671377,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,OHE,RF,test,kendall_tau,0.7101765501581333,0.008953186850442671,5,,1000,,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/OHE/Suzuki_OHE_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,train,mae,2.71878356184786,0.02180884766333445,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,train,rmse,4.0128787573083615,0.03326041473158517,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,train,r2,0.9804815453604931,0.0003693585355995238,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,train,medae,1.7296720375037722,0.030153573917997643,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,train,kendall_tau,0.9200992957588737,0.0008585562606288005,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,test,mae,7.373780112389283,0.21437464722824862,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,test,rmse,10.860895796525364,0.3138316692902789,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,test,r2,0.8567238122304681,0.008507776940485205,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,test,medae,4.666240115887669,0.22645536998907867,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,PhysChem,RF,test,kendall_tau,0.7653699300843917,0.007950008065063328,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/PhysChem/Suzuki_PhysChem_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,train,mae,3.127492428709304,0.03929690010055007,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,train,rmse,4.77540562747398,0.07402169411668598,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,train,r2,0.972354881379657,0.0008723112944534698,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,train,medae,1.9337831593061963,0.03760965457895727,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,train,kendall_tau,0.9034363482207094,0.0015048809262983357,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,test,mae,7.501703153784715,0.21132213107273257,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,test,rmse,11.1005493078585,0.3068734745712911,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,test,r2,0.8503406545387036,0.008469658778914202,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,test,medae,4.673222628192565,0.2270954763923992,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
yieldsmarter/Results/Compare_Complexity,Suzuki_2018,SM,SM,SOAP,RF,test,kendall_tau,0.7586504459093968,0.008010663754281798,5,,1000,../../Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP.npz,yieldsmarter/Results/Compare_Complexity/Suzuki_2018/SOAP/Suzuki_SOAP_metrics_summaries_RF.json
